order_id,order_date,customer_id,product_id,product_name,category,quantity,unit_price,discount,cost,region,payment_method,order_status
ORD000243,2025-02-21,CUST00428,PROD009,T-Shirt,Fashion,3,1200,0.0,1950,North,UPI,Completed
ORD000244,2026-04-05,CUST02192,PROD001,Laptop,Electronics,2,65000,0.0,96000,East,Net Banking,Completed
ORD000245,2025-09-10,CUST03361,PROD002,Smartphone,Electronics,5,28000,10.0,95000,West,UPI,Completed
ORD000246,2026-04-23,CUST02603,PROD006,Desk,Furniture,4,12000,15.0,30400,South,Net Banking,Completed
ORD000247,2025-01-26,CUST03278,PROD004,Keyboard,Electronics,5,1800,0.0,5000,South,Credit Card,Completed
ORD000248,2025-04-19,CUST01814,PROD008,Shoes,Fashion,1,4500,0.0,2600,West,Net Banking,Cancelled
ORD000249,2025-10-27,CUST00370,PROD005,Office Chair,Furniture,3,8500,10.0,15600,West,Credit Card,Completed
ORD000250,2025-04-25,CUST02835,PROD010,Watch,Accessories,5,5500,5.0,15500,East,Credit Card,Returned
ORD000251,2025-07-20,CUST00890,PROD003,Headphones,Electronics,5,3500,0.0,10500,North,Credit Card,Completed
ORD000252,2026-02-05,CUST01766,PROD004,Keyboard,Electronics,4,1800,20.0,4000,South,Debit Card,Completed
ORD000253,2025-03-29,CUST01956,PROD001,Laptop,Electronics,1,65000,0.0,48000,South,UPI,Completed
ORD000254,2026-02-16,CUST00075,PROD003,Headphones,Electronics,3,3500,15.0,6300,East,Debit Card,Completed
ORD000255,2025-03-04,CUST00920,PROD003,Headphones,Electronics,1,3500,5.0,2100,South,Credit Card,Completed
ORD000256,2025-04-17,CUST02218,PROD008,Shoes,Fashion,5,4500,0.0,13000,West,Credit Card,Pending
ORD000257,2025-12-23,CUST01710,PROD004,Keyboard,Electronics,4,1800,0.0,4000,South,Debit Card,Completed
ORD000258,2026-04-27,CUST01032,PROD003,Headphones,Electronics,1,3500,20.0,2100,South,Credit Card,Completed
ORD000259,2025-04-14,CUST01136,PROD004,Keyboard,Electronics,4,1800,15.0,4000,West,UPI,Completed
ORD000260,2025-07-02,CUST00862,PROD006,Desk,Furniture,4,12000,10.0,30400,South,COD,Completed
ORD000261,2026-07-16,CUST02051,PROD008,Shoes,Fashion,1,4500,0.0,2600,South,Debit Card,Pending
ORD000262,2026-08-24,CUST02378,PROD010,Watch,Accessories,1,5500,5.0,3100,South,Credit Card,Completed
ORD000263,2025-12-19,CUST03078,PROD001,Laptop,Electronics,2,65000,0.0,96000,North,Debit Card,Completed
ORD000264,2025-09-29,CUST03038,PROD009,T-Shirt,Fashion,1,1200,0.0,650,North,UPI,Completed
ORD000265,2025-07-30,CUST00312,PROD004,Keyboard,Electronics,3,1800,20.0,3000,East,Debit Card,Completed
ORD000266,2026-01-07,CUST01584,PROD009,T-Shirt,Fashion,5,1200,0.0,3250,East,Net Banking,Completed
ORD000267,2025-12-25,CUST03146,PROD001,Laptop,Electronics,1,65000,10.0,48000,East,UPI,Completed
ORD000268,2025-06-28,CUST01624,PROD007,Backpack,Accessories,4,2200,0.0,4800,North,Debit Card,Completed
ORD000269,2025-01-14,CUST01635,PROD010,Watch,Accessories,3,5500,5.0,9300,West,UPI,Cancelled
ORD000270,2025-04-02,CUST00763,PROD001,Laptop,Electronics,5,65000,10.0,240000,West,Credit Card,Completed
ORD000271,2026-08-05,CUST03246,PROD008,Shoes,Fashion,3,4500,15.0,7800,West,Credit Card,Completed
ORD000272,2025-09-11,CUST02040,PROD002,Smartphone,Electronics,4,28000,5.0,76000,North,Debit Card,Completed
ORD000273,2025-10-20,CUST00765,PROD010,Watch,Accessories,5,5500,10.0,15500,East,UPI,Completed
ORD000274,2025-10-11,CUST00248,PROD008,Shoes,Fashion,1,4500,0.0,2600,East,Net Banking,Cancelled
ORD000275,2026-04-21,CUST00519,PROD010,Watch,Accessories,2,5500,0.0,6200,West,Credit Card,Completed
ORD000276,2025-02-09,CUST00915,PROD009,T-Shirt,Fashion,2,1200,10.0,1300,South,Debit Card,Completed
ORD000277,2025-02-20,CUST03463,PROD004,Keyboard,Electronics,1,1800,0.0,1000,North,UPI,Completed
ORD000278,2025-06-17,CUST00894,PROD005,Office Chair,Furniture,4,8500,0.0,20800,West,Net Banking,Completed
ORD000279,2025-10-23,CUST02367,PROD007,Backpack,Accessories,1,2200,0.0,1200,South,UPI,Completed
ORD000280,2026-02-12,CUST01918,PROD002,Smartphone,Electronics,2,28000,10.0,38000,North,UPI,Cancelled
ORD000281,2025-10-25,CUST02256,PROD004,Keyboard,Electronics,1,1800,20.0,1000,East,Credit Card,Completed
ORD000282,2025-09-25,CUST03032,PROD001,Laptop,Electronics,4,65000,0.0,192000,North,Debit Card,Completed
ORD000283,2026-07-24,CUST03140,PROD009,T-Shirt,Fashion,4,1200,10.0,2600,West,Debit Card,Completed
ORD000284,2025-04-08,CUST00376,PROD003,Headphones,Electronics,3,3500,10.0,6300,West,Credit Card,Completed
ORD000285,2025-12-14,CUST02093,PROD005,Office Chair,Furniture,3,8500,10.0,15600,North,Debit Card,Completed
ORD000286,2025-11-26,CUST00219,PROD005,Office Chair,Furniture,3,8500,10.0,15600,West,UPI,Completed
ORD000287,2025-10-15,CUST01362,PROD004,Keyboard,Electronics,1,1800,0.0,1000,West,UPI,Completed
ORD000288,2026-05-06,CUST00299,PROD008,Shoes,Fashion,2,4500,0.0,5200,South,Credit Card,Completed
ORD000289,2025-06-12,CUST02792,PROD010,Watch,Accessories,5,5500,5.0,15500,North,Credit Card,Completed
ORD000290,2026-08-02,CUST01457,PROD006,Desk,Furniture,1,12000,20.0,7600,East,UPI,Completed
ORD000291,2025-07-21,CUST01457,PROD009,T-Shirt,Fashion,4,1200,15.0,2600,West,Debit Card,Completed
ORD000292,2025-11-27,CUST00388,PROD002,Smartphone,Electronics,1,28000,0.0,19000,South,Net Banking,Completed
ORD000293,2026-05-31,CUST03270,PROD010,Watch,Accessories,1,5500,0.0,3100,East,COD,Completed
ORD000294,2025-09-24,CUST02180,PROD002,Smartphone,Electronics,2,28000,5.0,38000,South,UPI,Completed
ORD000295,2025-06-22,CUST02172,PROD001,Laptop,Electronics,2,65000,20.0,96000,East,COD,Completed
ORD000296,2025-01-14,CUST02448,PROD001,Laptop,Electronics,2,65000,0.0,96000,South,Debit Card,Completed
ORD000297,2025-08-09,CUST00307,PROD003,Headphones,Electronics,5,3500,5.0,10500,East,Debit Card,Completed
ORD000298,2026-05-17,CUST01334,PROD009,T-Shirt,Fashion,5,1200,10.0,3250,West,COD,Pending
ORD000299,2025-01-07,CUST03454,PROD004,Keyboard,Electronics,4,1800,15.0,4000,North,Credit Card,Completed
ORD000300,2026-06-28,CUST01346,PROD008,Shoes,Fashion,1,4500,0.0,2600,North,Credit Card,Completed
ORD000301,2025-11-26,CUST01975,PROD005,Office Chair,Furniture,5,8500,5.0,26000,West,Net Banking,Completed
ORD000302,2025-03-27,CUST00715,PROD002,Smartphone,Electronics,5,28000,0.0,95000,North,Net Banking,Completed
ORD000303,2025-07-03,CUST03297,PROD005,Office Chair,Furniture,1,8500,0.0,5200,South,Debit Card,Cancelled
ORD000304,2025-12-03,CUST02717,PROD003,Headphones,Electronics,2,3500,10.0,4200,South,COD,Completed
ORD000305,2025-07-11,CUST02548,PROD003,Headphones,Electronics,4,3500,20.0,8400,West,Credit Card,Completed
ORD000306,2025-03-07,CUST01701,PROD006,Desk,Furniture,1,12000,10.0,7600,East,Net Banking,Returned
ORD000307,2026-02-09,CUST03292,PROD008,Shoes,Fashion,1,4500,0.0,2600,East,Debit Card,Completed
ORD000308,2026-02-13,CUST00200,PROD006,Desk,Furniture,4,12000,15.0,30400,West,Credit Card,Completed
ORD000309,2025-03-14,CUST00917,PROD003,Headphones,Electronics,2,3500,5.0,4200,East,UPI,Completed
ORD000310,2025-06-20,CUST02873,PROD008,Shoes,Fashion,3,4500,5.0,7800,West,Credit Card,Completed
ORD000311,2025-05-29,CUST02030,PROD007,Backpack,Accessories,4,2200,0.0,4800,East,UPI,Completed
ORD000312,2026-02-05,CUST02415,PROD003,Headphones,Electronics,3,3500,0.0,6300,South,Credit Card,Completed
ORD000313,2026-03-20,CUST01563,PROD009,T-Shirt,Fashion,4,1200,10.0,2600,South,COD,Completed
ORD000314,2026-03-18,CUST01246,PROD009,T-Shirt,Fashion,1,1200,15.0,650,South,Debit Card,Completed
ORD000315,2026-07-24,CUST01951,PROD007,Backpack,Accessories,1,2200,20.0,1200,East,UPI,Completed
ORD000316,2026-04-12,CUST00506,PROD003,Headphones,Electronics,2,3500,10.0,4200,South,COD,Completed
ORD000317,2025-07-14,CUST00239,PROD004,Keyboard,Electronics,2,1800,0.0,2000,North,Debit Card,Completed
ORD000318,2025-03-07,CUST01935,PROD005,Office Chair,Furniture,2,8500,10.0,10400,North,UPI,Completed
ORD000319,2026-01-09,CUST03354,PROD002,Smartphone,Electronics,4,28000,5.0,76000,North,Credit Card,Completed
ORD000320,2026-08-15,CUST00843,PROD004,Keyboard,Electronics,1,1800,0.0,1000,West,Credit Card,Cancelled
ORD000321,2025-05-20,CUST03209,PROD002,Smartphone,Electronics,1,28000,10.0,19000,South,Credit Card,Completed
ORD000322,2025-05-24,CUST03307,PROD002,Smartphone,Electronics,2,28000,5.0,38000,East,Credit Card,Completed
ORD000323,2025-01-23,CUST02905,PROD008,Shoes,Fashion,2,4500,20.0,5200,North,UPI,Completed
ORD000324,2025-03-27,CUST01185,PROD002,Smartphone,Electronics,1,28000,20.0,19000,North,Debit Card,Completed
ORD000325,2025-12-03,CUST01911,PROD005,Office Chair,Furniture,1,8500,0.0,5200,West,Debit Card,Completed
ORD000326,2025-11-28,CUST02340,PROD005,Office Chair,Furniture,3,8500,20.0,15600,North,Credit Card,Completed
ORD000327,2025-08-14,CUST00558,PROD001,Laptop,Electronics,1,65000,10.0,48000,South,UPI,Returned
ORD000328,2025-07-08,CUST01945,PROD009,T-Shirt,Fashion,1,1200,0.0,650,South,Net Banking,Completed
ORD000329,2026-05-19,CUST01452,PROD010,Watch,Accessories,5,5500,0.0,15500,West,UPI,Completed
ORD000330,2025-10-07,CUST00435,PROD007,Backpack,Accessories,1,2200,10.0,1200,North,COD,Completed
ORD000331,2026-05-06,CUST02882,PROD007,Backpack,Accessories,1,2200,0.0,1200,West,UPI,Completed
ORD000332,2026-08-08,CUST01555,PROD003,Headphones,Electronics,1,3500,10.0,2100,North,Credit Card,Completed
ORD000333,2025-07-12,CUST00241,PROD009,T-Shirt,Fashion,3,1200,10.0,1950,West,Credit Card,Completed
ORD000334,2025-05-04,CUST02983,PROD008,Shoes,Fashion,4,4500,0.0,10400,North,Credit Card,Completed
ORD000335,2026-08-02,CUST01189,PROD005,Office Chair,Furniture,4,8500,10.0,20800,North,UPI,Completed
ORD000336,2026-01-21,CUST02070,PROD008,Shoes,Fashion,4,4500,5.0,10400,East,COD,Completed
ORD000337,2025-06-26,CUST02428,PROD010,Watch,Accessories,1,5500,0.0,3100,West,Debit Card,Completed
ORD000338,2026-01-13,CUST00458,PROD007,Backpack,Accessories,2,2200,0.0,2400,South,Credit Card,Completed
ORD000339,2025-11-09,CUST01669,PROD002,Smartphone,Electronics,4,28000,20.0,76000,East,Net Banking,Completed
ORD000340,2026-07-04,CUST00494,PROD004,Keyboard,Electronics,4,1800,10.0,4000,North,Credit Card,Completed
ORD000341,2025-06-05,CUST03029,PROD002,Smartphone,Electronics,2,28000,5.0,38000,West,Debit Card,Completed
ORD000342,2026-08-25,CUST00260,PROD004,Keyboard,Electronics,5,1800,0.0,5000,East,UPI,Cancelled
ORD000343,2026-07-23,CUST02914,PROD009,T-Shirt,Fashion,5,1200,0.0,3250,North,Net Banking,Completed
ORD000344,2025-04-20,CUST02981,PROD002,Smartphone,Electronics,4,28000,0.0,76000,West,UPI,Completed
ORD000345,2025-04-10,CUST00060,PROD009,T-Shirt,Fashion,4,1200,0.0,2600,South,UPI,Cancelled
ORD000346,2025-11-20,CUST01329,PROD003,Headphones,Electronics,5,3500,15.0,10500,West,UPI,Completed
ORD000347,2025-01-28,CUST03098,PROD005,Office Chair,Furniture,4,8500,5.0,20800,South,Debit Card,Completed
ORD000348,2025-07-01,CUST01478,PROD006,Desk,Furniture,3,12000,10.0,22800,South,COD,Completed
ORD000349,2025-09-22,CUST01049,PROD002,Smartphone,Electronics,2,28000,0.0,38000,North,Credit Card,Completed
ORD000350,2026-08-12,CUST03190,PROD002,Smartphone,Electronics,2,28000,20.0,38000,West,Debit Card,Completed
ORD000351,2026-08-26,CUST03045,PROD004,Keyboard,Electronics,5,1800,20.0,5000,East,UPI,Pending
ORD000352,2025-04-02,CUST01869,PROD001,Laptop,Electronics,2,65000,5.0,96000,West,UPI,Completed
ORD000353,2026-06-26,CUST00545,PROD008,Shoes,Fashion,4,4500,0.0,10400,East,UPI,Completed
ORD000354,2025-02-25,CUST03086,PROD006,Desk,Furniture,3,12000,5.0,22800,East,Credit Card,Completed
ORD000355,2026-03-31,CUST00821,PROD009,T-Shirt,Fashion,2,1200,0.0,1300,South,Credit Card,Completed
ORD000356,2026-05-29,CUST00434,PROD009,T-Shirt,Fashion,3,1200,0.0,1950,North,Debit Card,Completed
ORD000357,2026-06-25,CUST00554,PROD004,Keyboard,Electronics,1,1800,10.0,1000,East,UPI,Completed
ORD000358,2025-05-16,CUST00557,PROD009,T-Shirt,Fashion,4,1200,20.0,2600,East,Credit Card,Completed
ORD000359,2026-06-27,CUST00964,PROD001,Laptop,Electronics,1,65000,15.0,48000,North,UPI,Completed
ORD000360,2025-03-12,CUST03362,PROD005,Office Chair,Furniture,1,8500,20.0,5200,East,UPI,Completed
ORD000361,2025-11-11,CUST00034,PROD007,Backpack,Accessories,2,2200,5.0,2400,South,COD,Completed
ORD000362,2025-10-13,CUST02787,PROD005,Office Chair,Furniture,3,8500,0.0,15600,South,Debit Card,Completed
ORD000363,2025-07-11,CUST03491,PROD008,Shoes,Fashion,2,4500,15.0,5200,South,Debit Card,Completed
ORD000364,2025-01-14,CUST02647,PROD009,T-Shirt,Fashion,5,1200,5.0,3250,South,UPI,Completed
ORD000365,2026-04-14,CUST03206,PROD005,Office Chair,Furniture,5,8500,0.0,26000,West,UPI,Completed
ORD000366,2025-07-23,CUST00253,PROD003,Headphones,Electronics,2,3500,10.0,4200,East,UPI,Completed
ORD000367,2026-02-06,CUST03098,PROD006,Desk,Furniture,5,12000,15.0,38000,West,Debit Card,Completed
ORD000368,2025-09-07,CUST00962,PROD009,T-Shirt,Fashion,1,1200,5.0,650,South,UPI,Completed
ORD000369,2025-08-15,CUST01674,PROD010,Watch,Accessories,1,5500,10.0,3100,East,UPI,Cancelled
ORD000370,2026-06-22,CUST01251,PROD009,T-Shirt,Fashion,2,1200,0.0,1300,West,Net Banking,Completed
ORD000371,2025-02-27,CUST02452,PROD003,Headphones,Electronics,5,3500,15.0,10500,South,Debit Card,Completed
ORD000372,2026-03-24,CUST00752,PROD003,Headphones,Electronics,3,3500,5.0,6300,North,Credit Card,Completed
ORD000373,2026-03-30,CUST02348,PROD006,Desk,Furniture,4,12000,10.0,30400,South,UPI,Completed
ORD000374,2025-08-19,CUST00532,PROD005,Office Chair,Furniture,4,8500,10.0,20800,North,UPI,Completed
ORD000375,2025-06-09,CUST03179,PROD007,Backpack,Accessories,3,2200,10.0,3600,South,Debit Card,Cancelled
ORD000376,2025-01-04,CUST00395,PROD010,Watch,Accessories,5,5500,0.0,15500,North,COD,Completed
ORD000377,2026-07-23,CUST01700,PROD006,Desk,Furniture,5,12000,5.0,38000,West,UPI,Completed
ORD000378,2026-07-30,CUST03456,PROD004,Keyboard,Electronics,3,1800,15.0,3000,East,UPI,Completed
ORD000379,2025-05-27,CUST02908,PROD009,T-Shirt,Fashion,4,1200,0.0,2600,West,Credit Card,Completed
ORD000380,2025-01-20,CUST00542,PROD005,Office Chair,Furniture,4,8500,0.0,20800,South,Credit Card,Completed
ORD000381,2025-03-16,CUST01720,PROD007,Backpack,Accessories,3,2200,0.0,3600,North,COD,Completed
ORD000382,2025-02-11,CUST01968,PROD002,Smartphone,Electronics,1,28000,10.0,19000,East,Debit Card,Completed
ORD000383,2026-05-20,CUST03204,PROD006,Desk,Furniture,2,12000,0.0,15200,South,Net Banking,Completed
ORD000384,2026-06-26,CUST01880,PROD005,Office Chair,Furniture,5,8500,0.0,26000,North,Debit Card,Completed
ORD000385,2025-04-04,CUST02899,PROD002,Smartphone,Electronics,2,28000,0.0,38000,North,Credit Card,Completed
ORD000386,2026-03-30,CUST00473,PROD003,Headphones,Electronics,4,3500,15.0,8400,North,UPI,Completed
ORD000387,2025-04-19,CUST02854,PROD008,Shoes,Fashion,5,4500,10.0,13000,North,UPI,Completed
ORD000388,2025-08-11,CUST02939,PROD002,Smartphone,Electronics,4,28000,0.0,76000,West,UPI,Completed
ORD000389,2025-12-30,CUST02383,PROD002,Smartphone,Electronics,2,28000,5.0,38000,South,UPI,Completed
ORD000390,2026-03-13,CUST00872,PROD001,Laptop,Electronics,5,65000,0.0,240000,East,Debit Card,Completed
ORD000391,2026-06-15,CUST02515,PROD001,Laptop,,1,65000,0.0,48000,North,UPI,Completed
ORD000392,2025-01-28,CUST01769,PROD005,Office Chair,Furniture,4,8500,0.0,20800,West,Net Banking,Completed
ORD000393,2025-04-30,CUST03415,PROD005,Office Chair,Furniture,2,8500,10.0,10400,East,Debit Card,Completed
ORD000394,2025-06-20,CUST03260,PROD007,Backpack,Accessories,4,2200,20.0,4800,North,Credit Card,Completed
ORD000395,2025-07-08,CUST02649,PROD006,Desk,Furniture,3,12000,20.0,22800,South,Credit Card,Completed
ORD000396,2026-08-29,CUST00547,PROD006,Desk,Furniture,3,12000,5.0,22800,North,Credit Card,Completed
ORD000397,2026-04-17,CUST00797,PROD010,Watch,Accessories,2,5500,15.0,6200,East,UPI,Completed
ORD000398,2025-07-14,CUST03175,PROD003,Headphones,Electronics,3,3500,15.0,6300,East,UPI,Completed
ORD000399,2026-08-13,CUST01684,PROD008,Shoes,Fashion,5,4500,20.0,13000,South,UPI,Completed
ORD000400,2025-10-31,CUST01753,PROD001,Laptop,Electronics,5,65000,5.0,240000,East,Net Banking,Completed
ORD000401,2025-10-31,CUST02580,PROD009,T-Shirt,Fashion,3,1200,0.0,1950,West,Credit Card,Completed
ORD000402,2025-09-21,CUST02815,PROD004,Keyboard,Electronics,5,1800,10.0,5000,West,UPI,Completed
ORD000403,2025-03-29,CUST00634,PROD004,Keyboard,Electronics,5,1800,0.0,5000,East,Credit Card,Completed
ORD000404,2026-07-22,CUST01883,PROD002,Smartphone,Electronics,4,28000,20.0,76000,South,UPI,Completed
ORD000405,2025-01-09,CUST00493,PROD006,Desk,Furniture,3,12000,5.0,22800,East,Debit Card,Completed
ORD000406,2025-04-16,CUST01674,PROD004,Keyboard,Electronics,1,1800,20.0,1000,South,Debit Card,Completed
ORD000407,2025-05-20,CUST03024,PROD010,Watch,Accessories,3,5500,0.0,9300,South,Credit Card,Completed
ORD000408,2025-06-19,CUST01652,PROD002,Smartphone,Electronics,2,28000,5.0,38000,West,UPI,Completed
ORD000409,2025-03-22,CUST02245,PROD005,Office Chair,Furniture,1,8500,0.0,5200,North,COD,Completed
ORD000410,2025-01-11,CUST01947,PROD010,Watch,Accessories,5,5500,0.0,15500,South,Credit Card,Returned
ORD000411,2026-02-16,CUST01493,PROD009,T-Shirt,Fashion,2,1200,10.0,1300,South,Debit Card,Cancelled
ORD000412,2026-08-12,CUST01581,PROD008,Shoes,Fashion,4,4500,0.0,10400,East,Debit Card,Completed
ORD000413,2025-03-15,CUST02510,PROD006,Desk,Furniture,5,12000,10.0,38000,West,Debit Card,Completed
ORD000414,2025-06-29,CUST02626,PROD009,T-Shirt,Fashion,3,1200,0.0,1950,East,COD,Completed
ORD000415,2025-11-04,CUST02585,PROD003,Headphones,Electronics,4,3500,0.0,8400,West,Debit Card,Completed
ORD000416,2026-07-17,CUST02764,PROD009,T-Shirt,Fashion,4,1200,10.0,2600,North,UPI,Completed
ORD000417,2026-02-26,CUST01088,PROD006,Desk,Furniture,3,12000,10.0,22800,South,Net Banking,Completed
ORD000418,2026-04-11,CUST01599,PROD004,Keyboard,Electronics,5,1800,10.0,5000,North,Credit Card,Pending
ORD000419,2025-12-19,CUST01847,PROD003,Headphones,Electronics,5,3500,20.0,10500,South,Credit Card,Completed
ORD000420,2025-09-11,CUST01850,PROD006,Desk,Furniture,2,12000,5.0,15200,West,Debit Card,Completed
ORD000421,2025-05-02,CUST01126,PROD001,Laptop,Electronics,5,65000,20.0,240000,East,UPI,Completed
ORD000422,2026-06-09,CUST01206,PROD008,Shoes,Fashion,1,4500,10.0,2600,North,UPI,Completed
ORD000423,2026-05-04,CUST01401,PROD003,Headphones,Electronics,1,3500,15.0,2100,South,Credit Card,Returned
ORD000424,2025-01-16,CUST01467,PROD004,Keyboard,Electronics,3,1800,20.0,3000,West,COD,Completed
ORD000425,2026-03-11,CUST02770,PROD002,Smartphone,Electronics,4,28000,5.0,76000,North,UPI,Completed
ORD000426,2025-02-21,CUST00755,PROD005,Office Chair,Furniture,3,8500,0.0,15600,North,Credit Card,Completed
ORD000427,2026-03-25,CUST01153,PROD004,Keyboard,Electronics,4,1800,0.0,4000,East,UPI,Completed
ORD000428,2026-05-17,CUST01676,PROD002,Smartphone,Electronics,2,28000,0.0,38000,West,UPI,Completed
ORD000429,2025-03-21,CUST02382,PROD009,T-Shirt,Fashion,5,1200,15.0,3250,West,Net Banking,Completed
ORD000430,2025-09-21,CUST02439,PROD008,Shoes,Fashion,5,4500,0.0,13000,North,Credit Card,Pending
ORD000431,2025-03-17,CUST00261,PROD004,Keyboard,electronics,1,1800,0.0,1000,East,COD,Completed
ORD000432,2025-12-11,CUST01058,PROD001,Laptop,Electronics,3,65000,0.0,144000,North,Credit Card,Completed
ORD000433,2026-07-18,CUST00945,PROD009,T-Shirt,Fashion,2,1200,10.0,1300,North,Debit Card,Completed
ORD000434,2025-02-19,CUST03393,PROD007,Backpack,Accessories,4,2200,5.0,4800,West,Debit Card,Completed
ORD000435,2025-08-30,CUST00117,PROD006,Desk,Furniture,3,12000,10.0,22800,South,Net Banking,Returned
ORD000436,2026-08-14,CUST00254,PROD007,Backpack,Accessories,2,2200,0.0,2400,South,Debit Card,Completed
ORD000437,2025-07-02,CUST01716,PROD001,Laptop,Electronics,2,65000,5.0,96000,West,Credit Card,Completed
ORD000438,2025-03-22,CUST01466,PROD005,Office Chair,Furniture,2,8500,0.0,10400,West,Credit Card,Completed
ORD000439,2025-10-24,CUST03215,PROD002,Smartphone,Electronics,1,28000,5.0,19000,East,UPI,Pending
ORD000440,2025-11-05,CUST00840,PROD007,Backpack,Accessories,1,2200,15.0,1200,South,Credit Card,Completed
ORD000441,2026-02-07,CUST03331,PROD010,Watch,Accessories,4,5500,0.0,12400,North,UPI,Completed
ORD000442,2025-07-10,CUST00781,PROD006,Desk,furniture,5,12000,0.0,38000,East,Debit Card,Completed
ORD000443,2026-08-04,CUST00468,PROD007,Backpack,Accessories,3,2200,10.0,3600,North,Credit Card,Completed
ORD000444,2025-11-13,CUST03404,PROD007,Backpack,Accessories,5,2200,0.0,6000,West,UPI,Completed
ORD000445,2025-06-23,CUST00506,PROD010,Watch,Accessories,1,5500,0.0,3100,West,Credit Card,Pending
ORD000446,2026-08-06,CUST00154,PROD001,Laptop,Electronics,5,65000,15.0,240000,North,UPI,Completed
ORD000447,2026-07-16,CUST02643,PROD004,Keyboard,Electronics,3,1800,20.0,3000,West,COD,Completed
ORD000448,2025-10-30,CUST03362,PROD003,Headphones,Electronics,4,3500,5.0,8400,South,UPI,Completed
ORD000449,2025-01-16,CUST01802,PROD008,Shoes,Fashion,1,4500,0.0,2600,North,UPI,Completed
ORD000450,2025-12-29,CUST00580,PROD005,Office Chair,Furniture,4,8500,10.0,20800,West,Credit Card,Completed
ORD000451,2025-12-04,CUST01959,PROD008,Shoes,Fashion,2,4500,5.0,5200,North,Credit Card,Completed
